url,unique id,date_scrapped,announce_publication_date,vehicle brand,vehicle type,color,hand,price,city,postal code,seller,seller_name,vehicle release date,mileage,engine capacity [CC],comments
https://www.motoplanete.com/occasion-moto/41909/XL1200V/fiche.html,41909,2021/06/04 - 22h19,08/03/2013,Harley-Davidson XL1200V 2013,Custom,bleu,,7900.0,MONTPELLIER,34000.0,PASCAL MOTO TRIUMPH,Yannick,08/03/2013,62393.0,1200.0,"Mot du vendeur : HARLEY DAVIDSON1200SEVENTY TWO .ETAT EXCEPTIONNEL .MISE EN CIRCULATION LE 08/03/2013.FILTRE SCREAMIN EAGLE . ECHAPPEMENTS DEPASTILLES . PEINTURE HARLEY NEUVE 2020.MOTO APPARTENANT AUN MECANICIEN PROFESSIONNEL .DERNIERE REVISION EFFECTUEECHEZ HARLEY DAVIDSONPOUR LA GARANTIENATIONALE DE 12 MOIS . REPRISE ENVISAGEABLE . FINANCEMENT POSSIBLE TOUTES DUREES . ,Garantie 12 mois"
https://www.motoplanete.com/occasion-moto/42227/Z/fiche.html,42227,2021/06/04 - 22h19,11/12/2020,Kawasaki Z 2020,Roadster,noir,Première main,8399.0,DARDILLY,69570.0,K69 KAWASAKI-LYON,Sébastien,11/12/2020,500.0,948.0,Mot du vendeur : Bridage A2 K69 /DARDILLY/ LYON / kawasaki honda yamaha suzuki ABS Antidémarrage électronique Bequille latérale Compte tours Compteur journalier Embrayage anti-dribble Feux arrière à LED Feux de détresse Fourche réglable Horloge Indicateur de consommation Indicateur de rapport engagé Jauge à essence Jauge de température moteur Phares halogènes Suspension arrière réglable Bridage A2 K69 /DARDILLY/ LYON / kawasaki honda yamaha suzuki ABS Antidémarrage électronique Bequille latérale Compte tours Compteur journalier Embrayage anti-dribble Feux arrière à LED Feux de détresse Fourche réglable Horloge Indicateur de consommation Indicateur de rapport engagé Jauge à essence Jauge de température moteur Phares halogènes Suspension arrière réglable Boîte de vitesses : Manuelle 6 rapports Energie : Essence Puissance fiscale : 9CV
https://www.motoplanete.com/occasion-moto/1675/SSIE/fiche.html,1675,2021/06/04 - 22h19,11/02/2005,Ducati SSIE 2012,Sportive,jaune,,3490.0,MOUGINS,6250.0,LA MAISON DE LA MOTO,Pierre ou Tanguy,11/02/2005,20160.0,800.0,Mot du vendeur : Options :Garantie 3 mois avec possibilité d'extension à 12 mois+ courroie de distribution neuve LA MAISON DE LA MOTO - 06250 MOUGINS - FRANCE Tel :04.93.75.18.40 - email : info@maisondelamoto.fr Website: http://www.maisondelamoto.fr
https://www.motoplanete.com/occasion-moto/41844/VFR-800-F/fiche.html,41844,2021/06/04 - 22h19,25/06/1998,Honda VFR 800 F 1998,Routière & GT,gris,,1990.0,VITROLLES,13127.0,POLE POSITION MOTOS,Jean Christophe,25/06/1998,45000.0,800.0,"Mot du vendeur : Moto d'occasion HONDA VFR 800 avec sa CARTE GRISE Vendu dans l'état sans garantie A réviserRéférence de la moto : 52473  Toutes nos motos sont visibles et disponibles dans notre show Room de Vitrolles en France (13127)Consultez notre stock de motos d'occasion sur notre boutique en ligne : bike-eco.fr - livraison en France possible - pole position motos vous propose plusieurs véhicules disponibles en stock - véhicules visibles dans nos locaux - pole position moto - rn 113, quartier l'agneau - 13127 vitrolles - horaires : - lundi 13h30-18h00 - mardi au vendredi 8h45-12h30 14h00-18h00 - samedi 9h00-12h30' Téléphone = 04.42.79.22.22"
https://www.motoplanete.com/occasion-moto/36531/R-1250-RT/fiche.html,36531,2021/06/04 - 22h19,22/09/2020,BMW R 1250 RT 2020,Routière & GT,marron,Première main,22990.0,BIEVILLE BEUVILLE,14112.0,GROUPE MARY MOTO,Service commercial,22/09/2020,3350.0,1250.0,"Mot du vendeur : Pack Confort, Pack Touring, Pack Dynamic, ESA Dynamic, Keyless Ride, Feu Diurne, Feux de route Pro, Shifter Pro, Mode de Pilotage Pro, Feux Additionnels leds, Top Case, Fermeture Centralisée, Poignées et selles Chauffantes, Régulateur de Vitesse ABS,Anti-patinage,Béquille centrale,Freinage couplé,Indicateur de rapport engagé,Prise 12V,Prise USB,Régulateur de vitesse,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 22/09/2023"
https://www.motoplanete.com/occasion-moto/36945/MT-125-ABS/fiche.html,36945,2021/06/04 - 22h19,04/01/2019,Yamaha MT-125 ABS 2019,Roadster,noir,,4490.0,NANCY,54000.0,PALMI NEW BIKE,Gilles,04/01/2019,14985.0,125.0,"Mot du vendeur : MT 125 ABS en super état. entretiens et consommables OK. Support de plaque, saute vent, ligne complète Arrow neuve. Reprise et financement possible, plus de photos sur demande.- Livraison possible partout en France à partir de 150 € chez vous à la maison- Visible chez Palmi New Bike 3 impasse Marcel Brot à Nancy, Concessionnaire YAMAHA depuis 1989, demandezGilles, Jimmy ou Fabrice.Palmi New Bike rachète Cash votre moto sans acheter une autre moto. Nous consulter.. Mt07/mt 07/mt/mt09/Mt09/fz/z/Z/er6/hornet/fazer/gsx/monster/cb/cbf/cbr/xmax/tmax/X max/T max/xj/xjr/xj6/z750/z800/z1000/versys/gl/gs/f800/vmax/v max/nmax/N max/R1/r1/R6/r6/R/s1000/rr/RR/zx/zxr/r/gt/gtr/sv/wr/w/yz/cr/rm/sx/kx/xt/street/speed/tiger/trophy/daytona/gladius/suzuki/yamaha/kawasaki/honda/ducati/harley/ktm/triumph/bmw/Indian/victory/Peugeot/piaggio/kymco/beta/A2/a2/,Garantie 6 mois"
https://www.motoplanete.com/occasion-moto/41919/990-SUPER-DUKE/fiche.html,41919,2021/06/04 - 22h19,31/03/2011,KTM 990 SUPER DUKE 2011,Roadster,orange,,7390.0,ST DIZIER,52100.0,AUTOS MOTOS,Matthieu,31/03/2011,22500.0,990.0,"Mot du vendeur : Moto en bon état général, revision faite (pneu neuf) garantie 6 mois CREDIT REPRIS EOU ECHANGE POSSIBLE LIVRAISON EXPEDITION EN FRANCE a partir de 240€ ttc ,Disponible à l'essai,Garantie 6 mois"
https://www.motoplanete.com/occasion-moto/42280/XV-950-BOLT-R/fiche.html,42280,2021/06/04 - 22h19,30/05/2014,Yamaha XV 950 BOLT R 2014,Custom,bleu,,7950.0,CONFLANS STE HONORINE,78700.0,CONFLANS MOTOS,Service commercial,30/05/2014,4600.0,950.0,"Mot du vendeur : Très belle préparation avec peinture GULF .Pieces d'origines fournies avec.Contactez nos commerciaux au 01.39.19.28.25CONFLANS MOTOS Jours et Horaires d’ouverture :Du mardi au Vendredi de 8H30 à 12H00 de 14H00 à 19H00Le samedi de 9H00 à 12H30 de 14H00 à 18H00 Conflans Motos 3 rue des Cayennes, ZA Les Boutries, 78700 Conflans St HonorineABS,Série spéciale,Dépôt-vente,Garantie 3 mois"
https://www.motoplanete.com/occasion-moto/41703/ZH2/fiche.html,41703,2021/06/04 - 22h19,14/05/2021,Kawasaki ZH2 2021,Roadster,noir,Première main,16590.0,AVIGNON,84000.0,JMS YAM STORE,Service commercial,14/05/2021,131.0,1000.0,"Mot du vendeur : A saisir ! MAGNIFIQUE KAWASAKI ZH2 ROUGE PACK PERFORMANCE Réviser et garantie constructeur OPTIONS : ABS - CAPOT DE SELLE - POT AKRAPOVIC - SUPOR DE PLAQUE - CLIGNOTANTSReprise et financement possibleLivraison possible dans toute la FranceKawasaki Avignon (Planète JMS Motos)1 BIS RTE DE MORIERES 84000 AVIGNON 04 90 87 70 70 www.jmsmotos.fr ANNONCE NON CONTRACTUELLEz h 2 /// KAWASAKI, YAMAHA, HUSQVARNA, HONDA, SUZUKI, BMW, DUCATI, KTM, HARLEY DAVIDSON, MOTO GUZZI/// TRAIL, SUPERMOTARD, CUSTOM, ROUTIÈRE, SPORTIVE, ROADSTER, CROSS, SCOOTER / ABS,Anti-démarrage,1ère main,Disponible à l'essai,Garantie constructeur jusqu'au 14/05/2023"
https://www.motoplanete.com/occasion-moto/39523/TIGER-EXPLORER-XCX-LRH/fiche.html,39523,2021/06/04 - 22h19,29/05/2012,Triumph TIGER EXPLORER XCX LRH 2012,Trail,noir,Première main,8990.0,LA ROCHE SUR YON,85000.0,LE BRASSEUR - MOTO CENTER,Service commercial,29/05/2012,44323.0,1200.0,"Mot du vendeur : Valises Triumph Top case ,1ère main,Disponible à l'essai,Garantie 3 mois"
https://www.motoplanete.com/occasion-moto/42455/MT-07-475CV/fiche.html,42455,2021/06/04 - 22h19,30/05/2017,Yamaha MT-07 (47.5CV) 2017,Roadster,blanc,,4990.0,NANCY,54000.0,PALMI NEW BIKE,Gilles,30/05/2017,39465.0,695.0,"Mot du vendeur : MT07 A2 en bon état. Entretiens et consommables OK. Grosse révision des 40000 km effectuée. Pneus, kit chaîne neuf. Entièrement d'origine. reprise et financement possible, plus de photos sur demande.- Livraison possible partout en France à partir de 150 € chez vous à la maison- Visible chez Palmi New Bike 3 impasse Marcel Brot à Nancy, Concessionnaire YAMAHA depuis 1989, demandezGilles, Jimmy ou Fabrice.Palmi New Bike rachète Cash votre moto sans acheter une autre moto. Nous consulter.. Mt07/mt 07/mt/mt09/Mt09/fz/z/Z/er6/hornet/fazer/gsx/monster/cb/cbf/cbr/xmax/tmax/X max/T max/xj/xjr/xj6/z750/z800/z1000/versys/gl/gs/f800/vmax/v max/nmax/N max/R1/r1/R6/r6/R/s1000/rr/RR/zx/zxr/r/gt/gtr/sv/wr/w/yz/cr/rm/sx/kx/xt/street/speed/tiger/trophy/daytona/gladius/suzuki/yamaha/kawasaki/honda/ducati/harley/ktm/triumph/bmw/Indian/victory/Peugeot/piaggio/kymco/beta/A2/a2/,Garantie 6 mois"
https://www.motoplanete.com/occasion-moto/41500/TRACER-700/fiche.html,41500,2021/06/04 - 22h20,15/09/2016,Yamaha TRACER 700 2016,Trail,noir,,7490.0,DUNKERQUE,59240.0,DUNES MOTOR SPORT,Patrick,15/09/2016,3500.0,685.0,"Mot du vendeur : TOP CASE YAMAHACRASH BAR TAMPONS BRIDABLE A2 ,Garantie 6 mois"
https://www.motoplanete.com/occasion-moto/41802/FZ8-S/fiche.html,41802,2021/06/04 - 22h20,20/08/2010,Yamaha FZ8 S 2010,Routière & GT,blanc,,5290.0,QUIMPER,29000.0,MOTOMAN,Eric ou Marvin et Pierre,20/08/2010,29000.0,800.0,"Mot du vendeur : Aucun consommable à prévoir,100% d’origine,Affaire à saisir,En parfait état,Très bon état général,Garantie 3 mois"
https://www.motoplanete.com/occasion-moto/41829/CB-500-X/fiche.html,41829,2021/06/04 - 22h20,22/03/2017,Honda CB 500 X 2017,Roadster,bordeaux,,5290.0,ORVAULT,44700.0,SUZUKI NANTES,Nicolas,22/03/2017,17600.0,500.0,"Mot du vendeur : HONDA CB 500 X 1ERE IMMAT : 03/2017 17600 KMSBRIDABLE A2REVISION DES 18000 KMS OKOPTIONS : SILENCIEUX IXILHONDA, KAWASAKI, YAMAHA, SUZUKI, BMW, APRILIA, DUCATI, TRIUMPH, NC750X, VERSYS 650, MT07 TRACER, F800, TIGER, CB650, CB 500, ER6N, Z650, Z900, Z800E, MT07, XJ6, GSX-S 750, SV 650, F800, SHIVER, A2 ABS,Silencieux inox,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Financement possible,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Transport possible,Double des clés ,Factures d‘entretien,Révision faite,Compatible Permis A2,Disponible à l'essai,Garantie 6 mois -----------------------------------------------------------------------------------------------------------------FINANCEMENT POSSIBLE 12 A 72 MOIS AVEC OPTIONS : - Assurance perte financière - Assurance décès, invalidité, maladie - Assurance garantie panne mécanique-----------------------------------------------------------------------------------------------------------------Livraison et reprise de votre deux roues possible.-----------------------------------------------------------------------------------------------------------------MOTOREP VILLAGE MOTOS RUE DU COMMANDANT CHARCOT 44700 ORVAULTOuverture : Du mardi au samedi / 10H-12H30 / 14H-18H30Nicolas : 02.40.16.34.20 -----------------------------------------------------------------------------------------------------------------"
https://www.motoplanete.com/occasion-moto/42025/YZF-R3/fiche.html,42025,2021/06/04 - 22h20,06/06/2018,Yamaha YZF-R3 2018,Sportive,noir,Première main,5290.0,PONTARLIER,25300.0,MOTO PERFORMANCES,Mr MILLET,06/06/2018,998.0,320.0,"Mot du vendeur : trés belle moto yamaha r3 320 cc ideal permis a2 ,1ère main"
https://www.motoplanete.com/occasion-moto/36993/CHALLENGER/fiche.html,36993,2021/06/04 - 22h20,04/06/2020,Indian CHALLENGER 2020,Custom,noir,,27790.0,ST MAXIMIN,60740.0,TRIUMPH SAINT MAXIMIN,Service commercial,04/06/2020,1700.0,1768.0,"Mot du vendeur : CHALLENGER dark horse 2020, 1700kms, pare brise électrique, radio, connectivité smartphone bluetooth, GPS, ordinateur de bord, boite à gant, valises latérales avec système de centralisation, 3 modes de conduite, feu led, prise de maintient de charge de batterie, régulateur de vitesse, anti patinage, prise USB, indicateur de rapport de vitesse, garantie 5ans. Visible dans votre concession Indian St-Maximin Tel : 0344975897 Mail : indian@saint-max-motos.fr Peinture mat ,Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Gravage possible,Livraison possible,Plus de photos sur demande,Prix hors frais d'immatriculation,Reprise possible,Disponible à l'essai,Garantie constructeur jusqu'au 04/06/2025"
https://www.motoplanete.com/occasion-moto/38364/VFR-800-F/fiche.html,38364,2021/06/04 - 22h20,09/07/2019,Honda VFR 800 F 2019,Routière & GT,argent,Première main,10999.0,NIMES,30000.0,POLE 30 OCCASION,Service commercial,09/07/2019,10157.0,800.0,"Mot du vendeur : Financement possible pour 195€/mois* sur 5 ans avec 2000€ d apport Aucun consommable à prévoir,En parfait état,1ère main,Garantie constructeur jusqu'au 08/07/2021 REPRISE AUTO possible toutes marques, tous kilométrages. Livraison à domicile partout en France à partir de 399€ttc ACHAT - REPRISE - DEPOT VENTE MOTO, QUAD & SCOOTER MULTIMARQUE Possibilité de garantie 12,24 et 36 mois pour 21€/mois* *Voir condition auprès du service commercial"
https://www.motoplanete.com/occasion-moto/27563/R-1200-RT/fiche.html,27563,2021/06/04 - 22h20,06/02/2007,BMW R 1200 RT 2007,Routière & GT,gris,,5790.0,MOUGINS,6250.0,LA MAISON DE LA MOTO,Pierre ou Tanguy,06/02/2007,91430.0,1200.0,"Mot du vendeur : Options :Garantie 3 mois avec possibilité d'extension à 12 mois, ASC, ESC, ABS, régulateur de vitesse, 2 valises latérales BMW, Top case BMW LA MAISON DE LA MOTO - 06250 MOUGINS - FRANCE Tel :04.93.75.18.40 - email : info@maisondelamoto.fr Website: http://www.maisondelamoto.fr"
https://www.motoplanete.com/occasion-moto/42041/CB-1000-R/fiche.html,42041,2021/06/04 - 22h20,09/07/2020,Honda CB 1000 R 2020,Roadster,gris,Première main,11290.0,THILLOIS,51370.0,MILLESIME MOTOR,Patrice ou Jean-Charles,09/07/2020,2680.0,1000.0,"Mot du vendeur : HONDA CB1000R (roadster), gris, mise en circulation en 07/2020.Moto en excellent état, entretien des 1000 effectué. Options prise 12v, saute vent honda et échappement Leovince. Garantie Honda jusqu'en 07/2025. Financement & Assurance possibles ,Gravage possible,Prix hors frais d'immatriculation,Transport possible,1ère main,Garantie constructeur jusqu'au 08/07/2025"
https://www.motoplanete.com/occasion-moto/38954/Eliminator/fiche.html,38954,2021/06/04 - 22h20,30/04/1996,Kawasaki Eliminator 1996,Routière & GT,jaune,,3800.0,L'Étang-Salé,97427.0,,Zinos,30/04/1996,54000.0,,Mot du vendeur : Kawasaki 600 éliminator
https://www.motoplanete.com/occasion-moto/42431/VERSYS-475CV/fiche.html,42431,2021/06/04 - 22h20,29/03/2019,Kawasaki VERSYS 47.5CV 2019,Trail,vert,Première main,7590.0,NIMES,30000.0,KAWA NIMES,Raphaël ou Romain,29/03/2019,5751.0,650.0,"Mot du vendeur : A saisir superbe KAWASAKI VERSYS 650 GRAND TOURER DE 2019 Avec 5751 kms seulement.Moto Bridée A2 47,5cvAucun frais à prévoir, Consommables et révisions sont à jour.Accessoires: - Top Case - Valises latérales. - Feux additionnels. - Support de GPS - Sliders de protection. - Protection de réservoir. - Protèges mains.Avec possibilité d'extension garantie constructeur jusqu'au 28/03/2023Financement pour 133.26€/mois sur 48 mois avec un apport de 2277€, étude personnalisée sur demande (apport et durée variable) 47CV,ABS,1ère main,Compatible Permis A2,Garantie constructeur jusqu'au 28/06/2021 Nous nous occupons de votre carte grise. Reçue directement à domicile. Nous pourrons vous proposer des solutions de financement et d'assurance.Pour plus de renseignements ou réservation :Kawa Racing Nîmes Concessionnaire exclusif Kawasaki 27 bis rue du pied ferme 30900 Nîmes 04.66.84.60.01."
https://www.motoplanete.com/occasion-moto/41558/CONTINENTAL-GT/fiche.html,41558,2021/06/04 - 22h20,27/02/2015,Royal-Enfield CONTINENTAL GT 2015,Routière & GT,rouge,,3990.0,COCHEREN,57800.0,JMS-CO,Arnaud,27/02/2015,23500.0,535.0,"Mot du vendeur : BON ETAT GENERAL - REGULIEREMENT ENTRETENUE - TOUTES FACTURES D'ENTRETIEN DISPONIBLES - ECHAPPEMENT MEGAPHONE - COQUE ARRIERE BIPLACE - REPOSE PIEDS PASSAGERS (NON PRESENTS SUR LA PHOTO ) - LA CARTE GRISE EST EN DEUX PLACES - REPRISE FINANCEMENT ASSURANCE ET LIVRAISON DANS TOUTE LA FRANCE POSSIBLES ,Garantie 6 mois"
https://www.motoplanete.com/occasion-moto/41798/NINJA-1000-SX/fiche.html,41798,2021/06/04 - 22h20,19/02/2020,Kawasaki NINJA 1000 SX 2020,Routière & GT,blanc,,12790.0,BOURGES,18000.0,RACING 2000,Damien ou Eddy,19/02/2020,1790.0,1000.0,"Mot du vendeur : Kawasaki Ninja 1000SX ABS 2020 première mise en circulation 19/02/2020 - 1790kms Garantie constructeur Véhicule de directionEntretien à jour rien à prévoirFinancement, assurance, reprise, livraison possible, nous consulter au 02.48.50.60.82 (taper 1), plus de photos sur demande...RACING 2000 Concessionnaire KAWASAKI – SUZUKI Véhicules d'occasions et dépôts ventes toutes marques 173 route de la Charité 18000 BOURGES 02.48.50.60.82 commercial@racing2000.fr ABS,Anti-démarrage,Anti-patinage,Indicateur de rapport engagé,Régulateur de vitesse,Shifter,Disponible à l'essai,Garantie constructeur jusqu'au 19/02/2022"
https://www.motoplanete.com/occasion-moto/41397/ZR-7/fiche.html,41397,2021/06/04 - 22h20,01/04/1999,Kawasaki ZR-7 1999,Roadster,beige,,3590.0,MERIGNAC,33700.0,LOUIT MOTO,Benjamin,01/04/1999,32240.0,750.0,"Mot du vendeur : Démarches administratives sur place, Financement & Assurance possibles , Transport possible 34CH,Échappement 4en1,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Transport possible,Révision faite,A peu roulé,Affaire à saisir,Compatible Permis A2,Disponible à l'essai,Garantie 3 mois Pôle moto Mérignac - sortie rocade N°12 Contact : Benjamin ou Gregory 05.57.29.19.01 ou 05.57.29.19.06"
https://www.motoplanete.com/occasion-moto/41964/390-ADVENTURE/fiche.html,41964,2021/06/04 - 22h20,27/05/2020,KTM 390 ADVENTURE 2021,Trail,blanc,Première main,5900.0,AULNAY SOUS BOIS,93600.0,PARIS NORD MOTO,Kouki,27/05/2020,584.0,390.0,"Mot du vendeur : ABS avec mode Off-road, Ecran TFT couleur de 5 pouces pilotable au guidon, 2 réglages de bulle, Système ride by Wire, MTC (contrôle de la traction), Feux full led, Prise 12 Volts. Révision annuelle faite, aucun frais à prévoir.1er Main Moto Accessible avec le permis A2Moto garantie constructeur 27/05/2022 47CV,ABS,Anti-démarrage,Anti-patinage,Indicateur de rapport engagé,Peinture métal,Peinture vernie,Prise 12V,Bulle réglable,Clignotants Led,Coupe circuit,Feu arrière à led,Pare main,Protèges main,Sabot moteur,Warning,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Aucun consommable à prévoir,Dossier d'entretien complet,Double des clés ,Manuel d‘origine,Révision faite,Trousse à outil,100% d’origine,En parfait état,Faible kilométrage,Première main,Véhicule de société,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 27/05/2022"
https://www.motoplanete.com/occasion-moto/42476/TENERE-700/fiche.html,42476,2021/06/04 - 22h20,19/08/2020,Yamaha TENERE 700 2020,Trail,blanc,Première main,9790.0,RENNES,35000.0,PLANETE YAM,Service commercial,19/08/2020,4400.0,689.0,"Mot du vendeur : YAMAHA T7 ( 7c00TENERE )-ABS -CRASHBAR SWMOTECH#27 ,1ère main,Compatible Permis A2,Disponible à l'essai,Garantie constructeur jusqu'au 18/08/2022 PLANETE YAM, du mardi au samedi de 09h à 12h et de 14h à 19h. Toutes nos motos sont révisées. Possibilité d’extension de garantie jusqu’à 24 mois. Reprise, rachat cash, dépôt vente. Financement possible de 12 à 60 mois ( hors dépôt-vente ). Livraison possible dans toute la France"
https://www.motoplanete.com/occasion-moto/41008/FZ6-FAZER-S2/fiche.html,41008,2021/06/04 - 22h20,26/08/2009,Yamaha FZ6 FAZER S2 2009,Routière & GT,gris,,3499.0,DOLE,39100.0,MOTOS BOX 39,Grégory et Leslie,26/08/2009,27100.0,600.0,"Mot du vendeur : FAZER 600 YAMAHA - A PARTIR DE 99€ /MOIS FINANCEMENT 36 MOIS - 500€ D'APPORT LIVRAISON POSSIBLE A PARTIR DE 300€FAZER 600 - FZ6 - BRIABLE A2xj6 mt07 er6 er6n cb500 diversion cb650 fz8 z800 z900 z650Démarches administratives sur place,Financement & Assurance possibles ,Gravage possible,Prix hors frais d'immatriculation,Reprise possible,Transport possible,Compatible Permis A2,Dépôt-vente MOTOS BOX 39 concessionnaire exclusif YAMAHA, KAWASAKI, SUZUKI, SHERCO, FANTICCentre accessoire DAFY MOTOS"
https://www.motoplanete.com/occasion-moto/41381/SCRAMBLER/fiche.html,41381,2021/06/04 - 22h20,01/06/2018,Ducati SCRAMBLER 2018,Roadster,noir,Première main,11490.0,SENS,89100.0,LM SENS,Ludo et Julien,01/06/2018,4300.0,1100.0,"Mot du vendeur : DUCATI SCRAMBLER 1100 SPORT / 1ERE MAIN / ENTRETIEN ANNUEL FAIT / GARANTIE 6 MOIS / SAUTE VENT ,1ère main,Garantie 6 mois LM SensConcessionnaire DUCATI - YAMAHA - HUSQVARNA - BETA- FINANCEMENT possible*- REPRISE possible de votre ancien véhicule**- LIVRAISON partout en France par transporteur spécialisé moto - Horaire d'ouverture du magasin : Lundi au samedi : 9h -- 12h00 / 14h00 -- 18h30- Concessionnaire située au 19 rue des carrières 89100 Sens. Nous sommes à votre disposition pour plus amples informations par téléphone : 03.86.64.31.97 ou par mail : lms@lmsens.com *Sous réserve d'acceptation **Sous réserve d'un passage dans notre atelier du véhicule"
https://www.motoplanete.com/occasion-moto/20271/MULTISTRADA-1260-S-ENDURO/fiche.html,20271,2021/06/04 - 22h20,27/12/2018,Ducati MULTISTRADA 1260 S ENDURO 2019,Trail,beige,,18990.0,PERPIGNAN,66000.0,POLE MOTO PASSION PERPIGNAN,Service commercial,27/12/2018,2484.0,1260.0,"Mot du vendeur : MOTO EN TRES BON ETAT ENTRETIEN ET CONSOMMABLES OK POIGNEES CHAUFFANTES BEQUILLE CENTRALES SACOCHE DE GUIDON Assurance sur place,Démarches administratives sur place,Essai sur rendez-vous,Financement & Assurance possibles ,Gravage possible,Livraison possible,Prix hors frais d'immatriculation,Reprise possible,Transport possible,Disponible à l'essai,Garantie constructeur jusqu'au 27/12/2021 HORS FRAIS D'IMMATRICULATION ET FRAIS ADMINISTRATIFS POLE MOTO PASSION Tél : 04.68.66.76.65"
https://www.motoplanete.com/occasion-moto/35862/V-MAX-1700/fiche.html,35862,2021/06/04 - 22h20,30/01/2009,Yamaha V-MAX 1700 2009,Custom,,,23000.0,RENNES,35000.0,PLANETE YAM,Service commercial,30/01/2009,24554.0,1700.0,"Mot du vendeur : YAMAHA VMAX 1700 ABSENTRETIEN A JOUREDITION SPECIALE CARBONE EQUIPEE DE : - ECHAPPEMENT AKRAPOVIC - FREINAGE COMPLET BERINGER AVANT ET ARRIERE - MAITRE CYLINDRE EMBRAYAGE BERINGER - CARROSSERIE CARBONE - JANTES- SAUTE VENT - SELLERIE SPECIALE - CARTERS MOTEUR TRANSPARENTS - NOMBREUSES PIECES EN ALUMINIUMPOSSIBILITE DE GARANTIE 12, 24 OU 36 MOIS (VOIR CONDITIONS EN MAGASIN) DV # 22 ABS,Dépôt-vente PLANETE YAM, du mardi au samedi de 09h à 12h et de 14h à 19h. Toutes nos motos sont révisées. Possibilité d’extension de garantie jusqu’à 24 mois. Reprise, rachat cash, dépôt vente. Financement possible de 12 à 60 mois ( hors dépôt-vente ). Livraison possible dans toute la France"
https://www.motoplanete.com/occasion-moto/40072/HONDA-AFRICA-TWIN-1000-2019/fiche.html,40072,2021/06/04 - 22h20,31/10/2019,Honda HONDA AFRICA TWIN 1000 2019 2019,Trail,blanc,Première main,14750.0,ST ETIENNE,42000.0,KTM SAINT-ETIENNE,Clément,31/10/2019,6200.0,1000.0,"Mot du vendeur : KTM SAINT ETIENNE vous propose à la vente une HONDA AFRICA TWIN 1000 de 2019. Boite automatique + kit de sélecteur a pied DCTLa moto totalise 6 000 kilomètres. Le véhicule bénéficie de TopCase HONDA, feu additionnels. Entretien à jour, pneumatique neuf, aucun frais à prévoir. Garantie constructeur2 ans. Disponible uniquement sur rendez-vous ,1ère main,Garantie constructeur jusqu'au 31/10/2021"
https://www.motoplanete.com/occasion-moto/30070/FZS-FAZER/fiche.html,30070,2021/06/04 - 22h20,22/09/2004,Yamaha FZS FAZER 2005,Roadster,gris,,3490.0,VITTEL,88800.0,AMR VITTEL,Christophe,22/09/2004,15491.0,600.0,"Mot du vendeur : YAMAHA FZS 600 FAZER EXCELLENT ÉTAT, MOTO FAIBLE KILOMÉTRAGE, ENTRETIENS RÉGULIERS CONCESSION, DERNIER ENTRETIEN AMR VITTEL O KM, PATINS PROTECTION MOTEUR, BÉQUILLE CENTRALE, PORTE BAGAGES + TOP CASE FOURNIS FUTUR PROPRIÉTAIRE, AMR24729-429-81. ,Garantie 3 mois"
https://www.motoplanete.com/occasion-moto/42213/TIGER-1200-EXPLORER-XRT/fiche.html,42213,2021/06/04 - 22h20,16/05/2018,Triumph TIGER 1200 EXPLORER XRT 2018,Trail,blanc,Première main,11150.0,NICE,6000.0,TRIUMPH NICE,Pierre,16/05/2018,42330.0,1200.0,"Mot du vendeur : ABS,Anti-démarrage,Anti-patinage,Béquille centrale,Freinage couplé,Indicateur de rapport engagé,Peinture métal,Poignées chauffantes,Prise USB,Régulateur de vitesse,Shifter,Top case 2 casques,Bulle électrique,Clignotants Led,Durites avia,Feu aditionnel,Feu arrière à led,Pare carter,Poignées chauffantes,Protèges main,Quick shifter,Selle chauffante,Silencieux inox,Suspension pilotée,Top case 2 casques,Valises,1ère main,Disponible à l'essai,Garantie 6 mois"
